ID,s1_wav,s2_wav,mix_wav,s1_class,s2_class
124,/iitjhome/m23mac003/VOX2/id00061/46tdg4vE31g/00012.wav,/iitjhome/m23mac003/VOX2/id01224/p5_34aFNpBc/00390.wav,/iitjhome/m23mac003/TRAIN_MIX/124.wav,1,14
125,/iitjhome/m23mac003/VOX2/id00061/VugwXDj1ka4/00109.wav,/iitjhome/m23mac003/VOX2/id01228/igabv-TKC_U/00271.wav,/iitjhome/m23mac003/TRAIN_MIX/125.wav,1,15
126,/iitjhome/m23mac003/VOX2/id00061/mGDqSD9XeOQ/00238.wav,/iitjhome/m23mac003/VOX2/id01228/2TIFacjgehY/00002.wav,/iitjhome/m23mac003/TRAIN_MIX/126.wav,1,15
127,/iitjhome/m23mac003/VOX2/id00061/VugwXDj1ka4/00104.wav,/iitjhome/m23mac003/VOX2/id01298/3j7WnbVzR4c/00051.wav,/iitjhome/m23mac003/TRAIN_MIX/127.wav,1,16
128,/iitjhome/m23mac003/VOX2/id00061/bdkqfVtDZVY/00124.wav,/iitjhome/m23mac003/VOX2/id01298/Jw_AIOueOoY/00161.wav,/iitjhome/m23mac003/TRAIN_MIX/128.wav,1,16
129,/iitjhome/m23mac003/VOX2/id00061/tXcWoyzBhy8/00275.wav,/iitjhome/m23mac003/VOX2/id01333/D9Eylmbz4Ik/00103.wav,/iitjhome/m23mac003/TRAIN_MIX/129.wav,1,17
130,/iitjhome/m23mac003/VOX2/id00061/jT6eew_nWz4/00194.wav,/iitjhome/m23mac003/VOX2/id01333/YuyKKHJ1gn0/00253.wav,/iitjhome/m23mac003/TRAIN_MIX/130.wav,1,17
131,/iitjhome/m23mac003/VOX2/id00061/ljIkW4uVVQY/00226.wav,/iitjhome/m23mac003/VOX2/id01437/LgnNNq3sfPY/00099.wav,/iitjhome/m23mac003/TRAIN_MIX/131.wav,1,18
132,/iitjhome/m23mac003/VOX2/id00061/4kSyBHethpE/00030.wav,/iitjhome/m23mac003/VOX2/id01437/rEaxZvsjYWE/00220.wav,/iitjhome/m23mac003/TRAIN_MIX/132.wav,1,18
133,/iitjhome/m23mac003/VOX2/id00061/JVdMDpxS3lw/00063.wav,/iitjhome/m23mac003/VOX2/id01460/2vJlUcWI2DQ/00009.wav,/iitjhome/m23mac003/TRAIN_MIX/133.wav,1,19
134,/iitjhome/m23mac003/VOX2/id00061/46tdg4vE31g/00013.wav,/iitjhome/m23mac003/VOX2/id01460/Jib6MuNwg7Y/00128.wav,/iitjhome/m23mac003/TRAIN_MIX/134.wav,1,19
135,/iitjhome/m23mac003/VOX2/id00061/bdkqfVtDZVY/00121.wav,/iitjhome/m23mac003/VOX2/id01509/IWeb3nEp4Xs/00162.wav,/iitjhome/m23mac003/TRAIN_MIX/135.wav,1,20
136,/iitjhome/m23mac003/VOX2/id00061/jT6eew_nWz4/00172.wav,/iitjhome/m23mac003/VOX2/id01509/bvZqU8GpNOk/00275.wav,/iitjhome/m23mac003/TRAIN_MIX/136.wav,1,20
137,/iitjhome/m23mac003/VOX2/id00061/jT6eew_nWz4/00195.wav,/iitjhome/m23mac003/VOX2/id01541/znXRyrqxk4o/00344.wav,/iitjhome/m23mac003/TRAIN_MIX/137.wav,1,21
138,/iitjhome/m23mac003/VOX2/id00061/ljIkW4uVVQY/00233.wav,/iitjhome/m23mac003/VOX2/id01541/pTMRYbhPbZE/00284.wav,/iitjhome/m23mac003/TRAIN_MIX/138.wav,1,21
139,/iitjhome/m23mac003/VOX2/id00061/7O-tNnnxIDY/00040.wav,/iitjhome/m23mac003/VOX2/id01567/OlZmfFOVt-A/00206.wav,/iitjhome/m23mac003/TRAIN_MIX/139.wav,1,22
140,/iitjhome/m23mac003/VOX2/id00061/nrI2uwhFFto/00256.wav,/iitjhome/m23mac003/VOX2/id01567/MrlkeP2TpYE/00147.wav,/iitjhome/m23mac003/TRAIN_MIX/140.wav,1,22
141,/iitjhome/m23mac003/VOX2/id00061/GtTmoAoWxMc/00058.wav,/iitjhome/m23mac003/VOX2/id01593/zX0qavYQnsY/00493.wav,/iitjhome/m23mac003/TRAIN_MIX/141.wav,1,23
142,/iitjhome/m23mac003/VOX2/id00061/yqnAD3Z75gk/00285.wav,/iitjhome/m23mac003/VOX2/id01593/7mnoYldFDS4/00050.wav,/iitjhome/m23mac003/TRAIN_MIX/142.wav,1,23
143,/iitjhome/m23mac003/VOX2/id00061/4kSyBHethpE/00034.wav,/iitjhome/m23mac003/VOX2/id01618/kzxW2WAFWLI/00128.wav,/iitjhome/m23mac003/TRAIN_MIX/143.wav,1,24
144,/iitjhome/m23mac003/VOX2/id00061/cAT9aR8oFx0/00143.wav,/iitjhome/m23mac003/VOX2/id01618/p_pa0JGeT3g/00174.wav,/iitjhome/m23mac003/TRAIN_MIX/144.wav,1,24
145,/iitjhome/m23mac003/VOX2/id00061/mMOd25Ag7XY/00246.wav,/iitjhome/m23mac003/VOX2/id01822/IaBziWYcwK4/00037.wav,/iitjhome/m23mac003/TRAIN_MIX/145.wav,1,25
146,/iitjhome/m23mac003/VOX2/id00061/rrdqJsdrS3o/00265.wav,/iitjhome/m23mac003/VOX2/id01822/zYv_noZ6yqw/00234.wav,/iitjhome/m23mac003/TRAIN_MIX/146.wav,1,25
147,/iitjhome/m23mac003/VOX2/id00061/cAT9aR8oFx0/00147.wav,/iitjhome/m23mac003/VOX2/id01892/7sODin7rirc/00040.wav,/iitjhome/m23mac003/TRAIN_MIX/147.wav,1,26
148,/iitjhome/m23mac003/VOX2/id00061/fwqvxgNOGEU/00157.wav,/iitjhome/m23mac003/VOX2/id01892/7sODin7rirc/00048.wav,/iitjhome/m23mac003/TRAIN_MIX/148.wav,1,26
149,/iitjhome/m23mac003/VOX2/id00061/STX1ycPt8fU/00082.wav,/iitjhome/m23mac003/VOX2/id01989/8CUktsB_2bA/00033.wav,/iitjhome/m23mac003/TRAIN_MIX/149.wav,1,27
150,/iitjhome/m23mac003/VOX2/id00061/ktgmlqasFYA/00214.wav,/iitjhome/m23mac003/VOX2/id01989/Evbf6fMJNmk/00062.wav,/iitjhome/m23mac003/TRAIN_MIX/150.wav,1,27
151,/iitjhome/m23mac003/VOX2/id00061/ljIkW4uVVQY/00228.wav,/iitjhome/m23mac003/VOX2/id02019/t2eGS0unq7o/00262.wav,/iitjhome/m23mac003/TRAIN_MIX/151.wav,1,28
152,/iitjhome/m23mac003/VOX2/id00061/dYDZxcuCWOo/00148.wav,/iitjhome/m23mac003/VOX2/id02019/448HX6PYFsw/00012.wav,/iitjhome/m23mac003/TRAIN_MIX/152.wav,1,28
153,/iitjhome/m23mac003/VOX2/id00061/CQMAWovgG_M/00046.wav,/iitjhome/m23mac003/VOX2/id02057/c1nli4esA2o/00325.wav,/iitjhome/m23mac003/TRAIN_MIX/153.wav,1,29
154,/iitjhome/m23mac003/VOX2/id00061/STX1ycPt8fU/00082.wav,/iitjhome/m23mac003/VOX2/id02057/Ei-FYpjclm8/00149.wav,/iitjhome/m23mac003/TRAIN_MIX/154.wav,1,29
155,/iitjhome/m23mac003/VOX2/id00061/vAPUy0eDK-M/00279.wav,/iitjhome/m23mac003/VOX2/id02086/nR2HFmMrVIM/00422.wav,/iitjhome/m23mac003/TRAIN_MIX/155.wav,1,30
156,/iitjhome/m23mac003/VOX2/id00061/vJss1I5BF-w/00281.wav,/iitjhome/m23mac003/VOX2/id02086/qPabnPcUHzE/00440.wav,/iitjhome/m23mac003/TRAIN_MIX/156.wav,1,30
157,/iitjhome/m23mac003/VOX2/id00061/46tdg4vE31g/00020.wav,/iitjhome/m23mac003/VOX2/id02181/pJf9m2YAREo/00138.wav,/iitjhome/m23mac003/TRAIN_MIX/157.wav,1,31
158,/iitjhome/m23mac003/VOX2/id00061/jT6eew_nWz4/00178.wav,/iitjhome/m23mac003/VOX2/id02181/pJf9m2YAREo/00132.wav,/iitjhome/m23mac003/TRAIN_MIX/158.wav,1,31
159,/iitjhome/m23mac003/VOX2/id00061/ljIkW4uVVQY/00231.wav,/iitjhome/m23mac003/VOX2/id02286/bXpavyiCu10/00128.wav,/iitjhome/m23mac003/TRAIN_MIX/159.wav,1,32
160,/iitjhome/m23mac003/VOX2/id00061/ss7Ju2EqIpQ/00266.wav,/iitjhome/m23mac003/VOX2/id02286/FSZzNK53Kns/00079.wav,/iitjhome/m23mac003/TRAIN_MIX/160.wav,1,32
161,/iitjhome/m23mac003/VOX2/id00061/VugwXDj1ka4/00097.wav,/iitjhome/m23mac003/VOX2/id02317/5DOcRIdkKsc/00027.wav,/iitjhome/m23mac003/TRAIN_MIX/161.wav,1,33
162,/iitjhome/m23mac003/VOX2/id00061/yqnAD3Z75gk/00287.wav,/iitjhome/m23mac003/VOX2/id02317/MWjK5YUUQbQ/00233.wav,/iitjhome/m23mac003/TRAIN_MIX/162.wav,1,33
163,/iitjhome/m23mac003/VOX2/id00061/ljIkW4uVVQY/00231.wav,/iitjhome/m23mac003/VOX2/id02445/n2aaYclYXIU/00083.wav,/iitjhome/m23mac003/TRAIN_MIX/163.wav,1,34
164,/iitjhome/m23mac003/VOX2/id00061/4kSyBHethpE/00033.wav,/iitjhome/m23mac003/VOX2/id02445/TB3hBCdrgNU/00056.wav,/iitjhome/m23mac003/TRAIN_MIX/164.wav,1,34
165,/iitjhome/m23mac003/VOX2/id00061/jT6eew_nWz4/00172.wav,/iitjhome/m23mac003/VOX2/id02465/UEmI4r5G-5Y/00138.wav,/iitjhome/m23mac003/TRAIN_MIX/165.wav,1,35
166,/iitjhome/m23mac003/VOX2/id00061/fwqvxgNOGEU/00157.wav,/iitjhome/m23mac003/VOX2/id02465/GRsTBX2vn0w/00066.wav,/iitjhome/m23mac003/TRAIN_MIX/166.wav,1,35
167,/iitjhome/m23mac003/VOX2/id00061/jT6eew_nWz4/00192.wav,/iitjhome/m23mac003/VOX2/id02542/0yaLdVk_UyQ/00021.wav,/iitjhome/m23mac003/TRAIN_MIX/167.wav,1,36
168,/iitjhome/m23mac003/VOX2/id00061/ljIkW4uVVQY/00222.wav,/iitjhome/m23mac003/VOX2/id02542/cwgUjse_REU/00040.wav,/iitjhome/m23mac003/TRAIN_MIX/168.wav,1,36
169,/iitjhome/m23mac003/VOX2/id00061/fwqvxgNOGEU/00154.wav,/iitjhome/m23mac003/VOX2/id02548/2o0Ga7cwF4E/00023.wav,/iitjhome/m23mac003/TRAIN_MIX/169.wav,1,37
170,/iitjhome/m23mac003/VOX2/id00061/VugwXDj1ka4/00109.wav,/iitjhome/m23mac003/VOX2/id02548/ecsCvCvm0kQ/00266.wav,/iitjhome/m23mac003/TRAIN_MIX/170.wav,1,37
171,/iitjhome/m23mac003/VOX2/id00061/nrI2uwhFFto/00256.wav,/iitjhome/m23mac003/VOX2/id02576/j1buwPTWluo/00124.wav,/iitjhome/m23mac003/TRAIN_MIX/171.wav,1,38
172,/iitjhome/m23mac003/VOX2/id00061/vJss1I5BF-w/00281.wav,/iitjhome/m23mac003/VOX2/id02576/bWGJNH_BGuo/00104.wav,/iitjhome/m23mac003/TRAIN_MIX/172.wav,1,38
173,/iitjhome/m23mac003/VOX2/id00061/jT6eew_nWz4/00184.wav,/iitjhome/m23mac003/VOX2/id02577/Az0BGrX_TwI/00021.wav,/iitjhome/m23mac003/TRAIN_MIX/173.wav,1,39
174,/iitjhome/m23mac003/VOX2/id00061/ljIkW4uVVQY/00235.wav,/iitjhome/m23mac003/VOX2/id02577/q5YXwYf2LLY/00118.wav,/iitjhome/m23mac003/TRAIN_MIX/174.wav,1,39
175,/iitjhome/m23mac003/VOX2/id00061/yqnAD3Z75gk/00285.wav,/iitjhome/m23mac003/VOX2/id02685/byOnPiS1aKc/00075.wav,/iitjhome/m23mac003/TRAIN_MIX/175.wav,1,40
176,/iitjhome/m23mac003/VOX2/id00061/ss7Ju2EqIpQ/00266.wav,/iitjhome/m23mac003/VOX2/id02685/7sWPaD4Ps4w/00023.wav,/iitjhome/m23mac003/TRAIN_MIX/176.wav,1,40
177,/iitjhome/m23mac003/VOX2/id00061/tXcWoyzBhy8/00272.wav,/iitjhome/m23mac003/VOX2/id02725/48uYS3bHIA8/00017.wav,/iitjhome/m23mac003/TRAIN_MIX/177.wav,1,41
178,/iitjhome/m23mac003/VOX2/id00061/nrI2uwhFFto/00254.wav,/iitjhome/m23mac003/VOX2/id02725/48uYS3bHIA8/00008.wav,/iitjhome/m23mac003/TRAIN_MIX/178.wav,1,41
179,/iitjhome/m23mac003/VOX2/id00061/jT6eew_nWz4/00168.wav,/iitjhome/m23mac003/VOX2/id02745/b68599Z0NJw/00098.wav,/iitjhome/m23mac003/TRAIN_MIX/179.wav,1,42
180,/iitjhome/m23mac003/VOX2/id00061/2XrRfyv-EmE/00008.wav,/iitjhome/m23mac003/VOX2/id02745/b68599Z0NJw/00086.wav,/iitjhome/m23mac003/TRAIN_MIX/180.wav,1,42
181,/iitjhome/m23mac003/VOX2/id00061/yqnAD3Z75gk/00285.wav,/iitjhome/m23mac003/VOX2/id03030/Sb7U2Mov-s0/00171.wav,/iitjhome/m23mac003/TRAIN_MIX/181.wav,1,43
182,/iitjhome/m23mac003/VOX2/id00061/mMOd25Ag7XY/00243.wav,/iitjhome/m23mac003/VOX2/id03030/jSaAmd-y53U/00219.wav,/iitjhome/m23mac003/TRAIN_MIX/182.wav,1,43
183,/iitjhome/m23mac003/VOX2/id00061/VugwXDj1ka4/00099.wav,/iitjhome/m23mac003/VOX2/id03041/ZHMbrQNXnT0/00013.wav,/iitjhome/m23mac003/TRAIN_MIX/183.wav,1,44
184,/iitjhome/m23mac003/VOX2/id00061/4kSyBHethpE/00028.wav,/iitjhome/m23mac003/VOX2/id03041/kymGrltK98A/00022.wav,/iitjhome/m23mac003/TRAIN_MIX/184.wav,1,44
185,/iitjhome/m23mac003/VOX2/id00061/bdkqfVtDZVY/00121.wav,/iitjhome/m23mac003/VOX2/id03127/4Syi3a5aIZ4/00029.wav,/iitjhome/m23mac003/TRAIN_MIX/185.wav,1,45
186,/iitjhome/m23mac003/VOX2/id00061/jT6eew_nWz4/00173.wav,/iitjhome/m23mac003/VOX2/id03127/asYJjKLQ0Ug/00267.wav,/iitjhome/m23mac003/TRAIN_MIX/186.wav,1,45
187,/iitjhome/m23mac003/VOX2/id00061/bdkqfVtDZVY/00128.wav,/iitjhome/m23mac003/VOX2/id03178/WJBgau3k9nM/00177.wav,/iitjhome/m23mac003/TRAIN_MIX/187.wav,1,46
188,/iitjhome/m23mac003/VOX2/id00061/bdkqfVtDZVY/00137.wav,/iitjhome/m23mac003/VOX2/id03178/WJBgau3k9nM/00176.wav,/iitjhome/m23mac003/TRAIN_MIX/188.wav,1,46
189,/iitjhome/m23mac003/VOX2/id00061/ss7Ju2EqIpQ/00266.wav,/iitjhome/m23mac003/VOX2/id03347/JbbZ8at5OF8/00093.wav,/iitjhome/m23mac003/TRAIN_MIX/189.wav,1,47
190,/iitjhome/m23mac003/VOX2/id00061/jT6eew_nWz4/00205.wav,/iitjhome/m23mac003/VOX2/id03347/fNJ7ttOFOkI/00288.wav,/iitjhome/m23mac003/TRAIN_MIX/190.wav,1,47
191,/iitjhome/m23mac003/VOX2/id00061/ktgmlqasFYA/00208.wav,/iitjhome/m23mac003/VOX2/id03382/t_EroZzvoVs/00120.wav,/iitjhome/m23mac003/TRAIN_MIX/191.wav,1,48
192,/iitjhome/m23mac003/VOX2/id00061/4InoPp58-vw/00026.wav,/iitjhome/m23mac003/VOX2/id03382/t_EroZzvoVs/00168.wav,/iitjhome/m23mac003/TRAIN_MIX/192.wav,1,48
193,/iitjhome/m23mac003/VOX2/id00061/STX1ycPt8fU/00078.wav,/iitjhome/m23mac003/VOX2/id03524/wJmdE0G4sEg/00483.wav,/iitjhome/m23mac003/TRAIN_MIX/193.wav,1,49
194,/iitjhome/m23mac003/VOX2/id00061/JT0TyEXWHe4/00059.wav,/iitjhome/m23mac003/VOX2/id03524/XXbxe3fCQqg/00218.wav,/iitjhome/m23mac003/TRAIN_MIX/194.wav,1,49
195,/iitjhome/m23mac003/VOX2/id00081/d-6Uvy4WK3w/00150.wav,/iitjhome/m23mac003/VOX2/id00154/NAj3Ktm1KvA/00067.wav,/iitjhome/m23mac003/TRAIN_MIX/195.wav,2,3
196,/iitjhome/m23mac003/VOX2/id00081/Mc7XFTXvcNA/00089.wav,/iitjhome/m23mac003/VOX2/id00154/TAr_N27eVus/00113.wav,/iitjhome/m23mac003/TRAIN_MIX/196.wav,2,3
197,/iitjhome/m23mac003/VOX2/id00081/w0Jxv9zDAEg/00223.wav,/iitjhome/m23mac003/VOX2/id00419/8A3yJDV7bH4/00071.wav,/iitjhome/m23mac003/TRAIN_MIX/197.wav,2,4
198,/iitjhome/m23mac003/VOX2/id00081/MUcOTjfw10E/00083.wav,/iitjhome/m23mac003/VOX2/id00419/ag7_GcN_rEM/00309.wav,/iitjhome/m23mac003/TRAIN_MIX/198.wav,2,4
199,/iitjhome/m23mac003/VOX2/id00081/UPMvakRWOKc/00104.wav,/iitjhome/m23mac003/VOX2/id00562/rKTMjAt-gRs/00237.wav,/iitjhome/m23mac003/TRAIN_MIX/199.wav,2,5
200,/iitjhome/m23mac003/VOX2/id00081/DN0z7aBy02Y/00057.wav,/iitjhome/m23mac003/VOX2/id00562/2KLM0Lact6A/00027.wav,/iitjhome/m23mac003/TRAIN_MIX/200.wav,2,5
201,/iitjhome/m23mac003/VOX2/id00081/xlwJqdrzeMA/00302.wav,/iitjhome/m23mac003/VOX2/id00812/COWfGElL6aU/00075.wav,/iitjhome/m23mac003/TRAIN_MIX/201.wav,2,6
202,/iitjhome/m23mac003/VOX2/id00081/w0Jxv9zDAEg/00221.wav,/iitjhome/m23mac003/VOX2/id00812/XMQDNQ9GUIo/00223.wav,/iitjhome/m23mac003/TRAIN_MIX/202.wav,2,6
203,/iitjhome/m23mac003/VOX2/id00081/xlwJqdrzeMA/00298.wav,/iitjhome/m23mac003/VOX2/id00817/Dgh0xLWgA0w/00085.wav,/iitjhome/m23mac003/TRAIN_MIX/203.wav,2,7
204,/iitjhome/m23mac003/VOX2/id00081/xHjcQJQHN0I/00279.wav,/iitjhome/m23mac003/VOX2/id00817/ERsr0JoyqWM/00104.wav,/iitjhome/m23mac003/TRAIN_MIX/204.wav,2,7
205,/iitjhome/m23mac003/VOX2/id00081/w0Jxv9zDAEg/00220.wav,/iitjhome/m23mac003/VOX2/id00866/N0kRo-X6gNM/00151.wav,/iitjhome/m23mac003/TRAIN_MIX/205.wav,2,8
206,/iitjhome/m23mac003/VOX2/id00081/5sk7wU0pjgU/00019.wav,/iitjhome/m23mac003/VOX2/id00866/N0kRo-X6gNM/00150.wav,/iitjhome/m23mac003/TRAIN_MIX/206.wav,2,8
207,/iitjhome/m23mac003/VOX2/id00081/vvLu_7TpP8c/00209.wav,/iitjhome/m23mac003/VOX2/id00926/dP4Czs6WQ8Y/00107.wav,/iitjhome/m23mac003/TRAIN_MIX/207.wav,2,9
208,/iitjhome/m23mac003/VOX2/id00081/w0Jxv9zDAEg/00246.wav,/iitjhome/m23mac003/VOX2/id00926/qR0lU69KoTU/00141.wav,/iitjhome/m23mac003/TRAIN_MIX/208.wav,2,9
209,/iitjhome/m23mac003/VOX2/id00081/d-6Uvy4WK3w/00157.wav,/iitjhome/m23mac003/VOX2/id01000/KLnDf1zjMjc/00039.wav,/iitjhome/m23mac003/TRAIN_MIX/209.wav,2,10
210,/iitjhome/m23mac003/VOX2/id00081/9TD4KSDoQNc/00049.wav,/iitjhome/m23mac003/VOX2/id01000/CspIoS3ZZy4/00020.wav,/iitjhome/m23mac003/TRAIN_MIX/210.wav,2,10
211,/iitjhome/m23mac003/VOX2/id00081/xHjcQJQHN0I/00279.wav,/iitjhome/m23mac003/VOX2/id01041/m-xolqIq8p4/00375.wav,/iitjhome/m23mac003/TRAIN_MIX/211.wav,2,11
212,/iitjhome/m23mac003/VOX2/id00081/d-6Uvy4WK3w/00153.wav,/iitjhome/m23mac003/VOX2/id01041/xnsf5a_4UuA/00394.wav,/iitjhome/m23mac003/TRAIN_MIX/212.wav,2,11
213,/iitjhome/m23mac003/VOX2/id00081/5sk7wU0pjgU/00020.wav,/iitjhome/m23mac003/VOX2/id01066/lI1wGa1UhEM/00209.wav,/iitjhome/m23mac003/TRAIN_MIX/213.wav,2,12
214,/iitjhome/m23mac003/VOX2/id00081/wAAMEC1OsRc/00262.wav,/iitjhome/m23mac003/VOX2/id01066/zLM8coG_92k/00274.wav,/iitjhome/m23mac003/TRAIN_MIX/214.wav,2,12
215,/iitjhome/m23mac003/VOX2/id00081/cYXXH379T0c/00144.wav,/iitjhome/m23mac003/VOX2/id01106/gkskT2KGNpQ/00287.wav,/iitjhome/m23mac003/TRAIN_MIX/215.wav,2,13
216,/iitjhome/m23mac003/VOX2/id00081/w0Jxv9zDAEg/00243.wav,/iitjhome/m23mac003/VOX2/id01106/WRjuuae075U/00226.wav,/iitjhome/m23mac003/TRAIN_MIX/216.wav,2,13
217,/iitjhome/m23mac003/VOX2/id00081/w0Jxv9zDAEg/00228.wav,/iitjhome/m23mac003/VOX2/id01224/v6nmRckCEa0/00456.wav,/iitjhome/m23mac003/TRAIN_MIX/217.wav,2,14
218,/iitjhome/m23mac003/VOX2/id00081/5sk7wU0pjgU/00026.wav,/iitjhome/m23mac003/VOX2/id01224/6vPLum6uJVg/00047.wav,/iitjhome/m23mac003/TRAIN_MIX/218.wav,2,14
219,/iitjhome/m23mac003/VOX2/id00081/BR3Zp9Raxp8/00053.wav,/iitjhome/m23mac003/VOX2/id01228/ILoRgyB3_AI/00116.wav,/iitjhome/m23mac003/TRAIN_MIX/219.wav,2,15
220,/iitjhome/m23mac003/VOX2/id00081/vvLu_7TpP8c/00204.wav,/iitjhome/m23mac003/VOX2/id01228/Morvks6v0f8/00193.wav,/iitjhome/m23mac003/TRAIN_MIX/220.wav,2,15
221,/iitjhome/m23mac003/VOX2/id00081/DSYxVo2HFdc/00059.wav,/iitjhome/m23mac003/VOX2/id01298/zw76LSgzzS8/00497.wav,/iitjhome/m23mac003/TRAIN_MIX/221.wav,2,16
222,/iitjhome/m23mac003/VOX2/id00081/oICidf_tyKI/00178.wav,/iitjhome/m23mac003/VOX2/id01298/qFqWACvr8Tk/00357.wav,/iitjhome/m23mac003/TRAIN_MIX/222.wav,2,16
223,/iitjhome/m23mac003/VOX2/id00081/YiZsQ7MND08/00131.wav,/iitjhome/m23mac003/VOX2/id01333/TdLcN6z8wkg/00230.wav,/iitjhome/m23mac003/TRAIN_MIX/223.wav,2,17
224,/iitjhome/m23mac003/VOX2/id00081/w0Jxv9zDAEg/00248.wav,/iitjhome/m23mac003/VOX2/id01333/qmdvs_JwbVA/00396.wav,/iitjhome/m23mac003/TRAIN_MIX/224.wav,2,17
225,/iitjhome/m23mac003/VOX2/id00081/oICidf_tyKI/00173.wav,/iitjhome/m23mac003/VOX2/id01437/uXAe0vbNWeo/00248.wav,/iitjhome/m23mac003/TRAIN_MIX/225.wav,2,18
226,/iitjhome/m23mac003/VOX2/id00081/t-nKXSL1wKQ/00193.wav,/iitjhome/m23mac003/VOX2/id01437/ZAolQwdjOI4/00143.wav,/iitjhome/m23mac003/TRAIN_MIX/226.wav,2,18
227,/iitjhome/m23mac003/VOX2/id00081/oICidf_tyKI/00167.wav,/iitjhome/m23mac003/VOX2/id01460/7FI1c3-YUNI/00035.wav,/iitjhome/m23mac003/TRAIN_MIX/227.wav,2,19
228,/iitjhome/m23mac003/VOX2/id00081/wAAMEC1OsRc/00258.wav,/iitjhome/m23mac003/VOX2/id01460/I0bvn41SHXQ/00113.wav,/iitjhome/m23mac003/TRAIN_MIX/228.wav,2,19
229,/iitjhome/m23mac003/VOX2/id00081/wAAMEC1OsRc/00253.wav,/iitjhome/m23mac003/VOX2/id01509/hKCQpGyjd9A/00325.wav,/iitjhome/m23mac003/TRAIN_MIX/229.wav,2,20
230,/iitjhome/m23mac003/VOX2/id00081/wAAMEC1OsRc/00272.wav,/iitjhome/m23mac003/VOX2/id01509/qLxfiUMYgQg/00397.wav,/iitjhome/m23mac003/TRAIN_MIX/230.wav,2,20
231,/iitjhome/m23mac003/VOX2/id00081/w0Jxv9zDAEg/00223.wav,/iitjhome/m23mac003/VOX2/id01541/CTGCP5YoqHo/00068.wav,/iitjhome/m23mac003/TRAIN_MIX/231.wav,2,21
232,/iitjhome/m23mac003/VOX2/id00081/5iGVQ364obk/00010.wav,/iitjhome/m23mac003/VOX2/id01541/9OzhfBaZ1Bc/00029.wav,/iitjhome/m23mac003/TRAIN_MIX/232.wav,2,21
233,/iitjhome/m23mac003/VOX2/id00081/vvLu_7TpP8c/00214.wav,/iitjhome/m23mac003/VOX2/id01567/x08Blryh5SM/00491.wav,/iitjhome/m23mac003/TRAIN_MIX/233.wav,2,22
234,/iitjhome/m23mac003/VOX2/id00081/cYXXH379T0c/00141.wav,/iitjhome/m23mac003/VOX2/id01567/ENyAVUJ8Yjk/00052.wav,/iitjhome/m23mac003/TRAIN_MIX/234.wav,2,22
235,/iitjhome/m23mac003/VOX2/id00081/5sk7wU0pjgU/00030.wav,/iitjhome/m23mac003/VOX2/id01593/4u5zByjYEkM/00031.wav,/iitjhome/m23mac003/TRAIN_MIX/235.wav,2,23
236,/iitjhome/m23mac003/VOX2/id00081/5iGVQ364obk/00017.wav,/iitjhome/m23mac003/VOX2/id01593/neAk6K8BvTA/00398.wav,/iitjhome/m23mac003/TRAIN_MIX/236.wav,2,23
237,/iitjhome/m23mac003/VOX2/id00081/5iGVQ364obk/00009.wav,/iitjhome/m23mac003/VOX2/id01618/7s-JvICR0sM/00031.wav,/iitjhome/m23mac003/TRAIN_MIX/237.wav,2,24
238,/iitjhome/m23mac003/VOX2/id00081/yRTDRu27qZg/00309.wav,/iitjhome/m23mac003/VOX2/id01618/k55sMcKYPH4/00122.wav,/iitjhome/m23mac003/TRAIN_MIX/238.wav,2,24
239,/iitjhome/m23mac003/VOX2/id00081/DqbzTtSoRnc/00062.wav,/iitjhome/m23mac003/VOX2/id01822/Bup9EGUYxks/00004.wav,/iitjhome/m23mac003/TRAIN_MIX/239.wav,2,25
240,/iitjhome/m23mac003/VOX2/id00081/wAAMEC1OsRc/00251.wav,/iitjhome/m23mac003/VOX2/id01822/OkqHtWOFliM/00058.wav,/iitjhome/m23mac003/TRAIN_MIX/240.wav,2,25
241,/iitjhome/m23mac003/VOX2/id00081/UPMvakRWOKc/00104.wav,/iitjhome/m23mac003/VOX2/id01892/d8b9y_CRE3M/00105.wav,/iitjhome/m23mac003/TRAIN_MIX/241.wav,2,26
242,/iitjhome/m23mac003/VOX2/id00081/xlwJqdrzeMA/00294.wav,/iitjhome/m23mac003/VOX2/id01892/Em9ZTFnE9II/00085.wav,/iitjhome/m23mac003/TRAIN_MIX/242.wav,2,26
243,/iitjhome/m23mac003/VOX2/id00081/5iGVQ364obk/00015.wav,/iitjhome/m23mac003/VOX2/id01989/kUT4ppcs_kM/00139.wav,/iitjhome/m23mac003/TRAIN_MIX/243.wav,2,27
244,/iitjhome/m23mac003/VOX2/id00081/vvLu_7TpP8c/00218.wav,/iitjhome/m23mac003/VOX2/id01989/RYUmpAHgN30/00104.wav,/iitjhome/m23mac003/TRAIN_MIX/244.wav,2,27
245,/iitjhome/m23mac003/VOX2/id00081/W_KwXZ91imU/00121.wav,/iitjhome/m23mac003/VOX2/id02019/DeFGK_X_FyM/00037.wav,/iitjhome/m23mac003/TRAIN_MIX/245.wav,2,28
246,/iitjhome/m23mac003/VOX2/id00081/5sk7wU0pjgU/00021.wav,/iitjhome/m23mac003/VOX2/id02019/hIGtATMxODE/00214.wav,/iitjhome/m23mac003/TRAIN_MIX/246.wav,2,28
